Result Time,Granularity Period,Object Name,Reliability,67202894,67189840,73410491,73403763,67202932
,Minutes,,,kbit/s,byte,None,None,None
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4179A, CellID=41791",Reliable,1149.748,467361169,10.228,20,10.258
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3915I, CellID=39159",Reliable,1309.134,380558582,10.508,20,10.864
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3915H, CellID=39158",Reliable,978.615,343898927,13.194,22,13.269
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3915G, CellID=39157",Reliable,1608.91,328187459,7.578,16,7.611
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3915F, CellID=39156",Reliable,1711.543,602456878,10.708,19,10.772
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3915E, CellID=39155",Reliable,1255.349,497340994,13.289,23,13.356
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3915D, CellID=39154",Reliable,1844.119,361032476,7.003,14,7.508
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4493I, CellID=44939",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4493H, CellID=44938",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4493G, CellID=44937",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4493F, CellID=44936",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4493E, CellID=44935",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4493D, CellID=44934",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3156I, CellID=31569",Reliable,1058.339,285538438,7.075,14,7.075
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3156H, CellID=31568",Reliable,1214.063,288305097,9.256,18,9.261
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3156G, CellID=31567",Reliable,1086.916,301422320,10.047,20,10.061
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3156F, CellID=31566",Reliable,1702.567,323013112,6.383,12,6.386
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3156E, CellID=31565",Reliable,1181.335,394384337,9.175,17,9.175
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3156D, CellID=31564",Reliable,1289.803,427956542,10.258,18,10.261
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3828I, CellID=38289",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3828H, CellID=38288",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3828G, CellID=38287",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3828F, CellID=38286",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3828E, CellID=38285",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3828D, CellID=38284",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4017I, CellID=40179",Reliable,1096.647,439163197,10.289,17,10.303
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4017H, CellID=40178",Reliable,1456.399,390839308,10.508,19,10.55
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4017G, CellID=40177",Reliable,1110.873,211350522,9.389,18,9.639
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4017F, CellID=40176",Reliable,913.589,369470402,10.814,19,10.844
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4017E, CellID=40175",Reliable,1788.251,725719281,10.539,20,10.553
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4017D, CellID=40174",Reliable,1255.278,306319163,8.489,17,8.786
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3244I, CellID=32449",Reliable,1522.607,225018419,6.175,13,6.175
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3244H, CellID=32448",Reliable,1130.539,39053073,1.142,7,1.15
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3244G, CellID=32447",Reliable,1586.223,117814720,2.794,8,2.794
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3284I, CellID=32849",Reliable,881.654,245212197,9.475,17,9.483
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3284H, CellID=32848",Reliable,498.863,443700794,27.461,39,27.675
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3284G, CellID=32847",Reliable,1172.808,565728665,13.611,25,13.825
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4232I, CellID=42329",Reliable,1731.635,161661120,2.928,8,2.95
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4232H, CellID=42328",Reliable,2347.545,801792369,8.586,16,8.589
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4232G, CellID=42327",Reliable,1006.881,503250310,17.586,29,18.017
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4232F, CellID=42326",Reliable,1410.963,115120480,3.122,8,3.122
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4232E, CellID=42325",Reliable,1456.595,419033144,9.167,16,9.242
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4232D, CellID=42324",Reliable,949.138,512471377,17.389,26,17.578
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4487I, CellID=44879",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4487H, CellID=44878",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4487G, CellID=44877",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4487F, CellID=44876",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4487E, CellID=44875",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4487D, CellID=44874",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4487C, CellID=44873",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3996E, CellID=39965",Reliable,952.988,728285271,15.522,25,15.522
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3996I, CellID=39969",Reliable,347.816,778792671,40.7,61,40.867
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3996H, CellID=39968",Reliable,1049.063,616625889,15.361,25,15.361
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3996G, CellID=39967",Reliable,3453.665,246427611,1.822,7,1.822
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3996F, CellID=39966",Reliable,168.706,552136199,42.039,58,42.236
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4487B, CellID=44872",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4487A, CellID=44871",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3849I, CellID=38499",Reliable,1696.862,324386958,6.411,13,6.489
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3849H, CellID=38498",Reliable,2649.182,376438857,4.569,15,4.569
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3849G, CellID=38497",Reliable,664.868,150765444,10.05,18,10.103
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3849F, CellID=38496",Reliable,1625.764,299583570,6.053,12,6.064
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3849E, CellID=38495",Reliable,2224.841,371537401,5.264,12,5.264
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3849D, CellID=38494",Reliable,649.112,172834094,10.331,24,10.672
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3135I, CellID=31359",Reliable,1741.351,267715347,6.106,13,6.106
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3135H, CellID=31358",Reliable,880.025,246958059,12.778,21,12.839
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3135G, CellID=31357",Reliable,1584.269,198805919,5.267,12,5.456
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3843I, CellID=38439",Reliable,1416.766,344300755,9.758,18,9.803
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3843H, CellID=38438",Reliable,1160.679,449435183,13.833,23,14.275
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3843G, CellID=38437",Reliable,1554.562,262433412,2.444,8,3.167
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3843F, CellID=38436",Reliable,1687.306,442181831,9.625,17,9.661
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3843E, CellID=38435",Reliable,1376.279,496700739,13.747,23,13.867
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3843D, CellID=38434",Reliable,1429.31,211620100,4.211,9,4.211
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4412I, CellID=44129",Reliable,1661.566,170561826,3.872,9,3.872
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4412H, CellID=44128",Reliable,474.047,11722589,1.419,5,1.419
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4412G, CellID=44127",Reliable,1333.807,29977321,0.578,3,0.578
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3332C, CellID=33323",Reliable,1227.195,144181581,3.156,7,3.158
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3915C, CellID=39153",Reliable,1468.542,649721553,10.972,19,11.586
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3915B, CellID=39152",Reliable,1010.246,359969749,12.367,21,12.472
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3915A, CellID=39151",Reliable,1412.825,298257904,6.717,13,6.742
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3784I, CellID=37849",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3784H, CellID=37848",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3784G, CellID=37847",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3876F, CellID=38766",Reliable,561.389,108961393,0,10,3.792
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3876E, CellID=38765",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3876D, CellID=38764",Reliable,966.401,278807863,5.592,12,5.697
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3876C, CellID=38763",Reliable,393.8,278954296,12.903,22,13.092
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3876B, CellID=38762",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3876A, CellID=38761",Reliable,547.094,186139279,6.242,13,6.25
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3784F, CellID=37846",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3244F, CellID=32446",Reliable,1113.336,154595086,6.3,12,6.311
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3244E, CellID=32445",Reliable,1953.319,173147072,1.811,6,1.811
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3244D, CellID=32444",Reliable,1331.43,126146358,2.986,8,2.986
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3244C, CellID=32443",Reliable,1876.715,298256908,6.344,13,6.35
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3244B, CellID=32442",Reliable,955.731,53991659,2.103,6,2.103
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3244A, CellID=32441",Reliable,1174.978,112916892,2.964,7,2.978
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3410F, CellID=34106",Reliable,1518.863,222912150,5.953,13,5.981
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3410E, CellID=34105",Reliable,1165.794,227922848,9.342,19,9.367
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3410D, CellID=34104",Reliable,1052.927,434674503,13.258,22,13.258
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3410C, CellID=34103",Reliable,2366.77,585515209,6.256,12,6.261
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3410B, CellID=34102",Reliable,1318.604,354467081,9.517,18,9.539
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3410A, CellID=34101",Reliable,1701.608,656627007,11.769,20,11.769
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4398F, CellID=43986",Reliable,623.825,196024551,14.864,22,14.872
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4398E, CellID=43985",Reliable,374.478,149006344,22.564,32,22.803
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4398D, CellID=43984",Reliable,747.001,42289616,2.061,6,2.061
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4398C, CellID=43983",Reliable,673.571,195605149,14.158,23,14.378
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4398B, CellID=43982",Reliable,468.461,235956171,22.397,31,22.436
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4398A, CellID=43981",Reliable,926.692,105064901,2.611,7,2.611
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4460F, CellID=44606",Reliable,1368.091,449341075,11.353,22,11.353
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4460E, CellID=44605",Reliable,1379.127,378497903,9.494,16,9.542
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4460D, CellID=44604",Reliable,1370.239,355272269,10.081,20,10.086
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4704C, CellID=47043",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4704B, CellID=47042",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4704A, CellID=47041",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3035C, CellID=30353",Reliable,232.092,45919898,1.975,5,1.975
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3035B, CellID=30352",Reliable,105.296,4621421,1.086,4,1.086
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3035A, CellID=30351",Reliable,202.026,482928871,18.397,28,18.397
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4782I, CellID=47829",Reliable,1249.929,672495941,12.114,21,12.119
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4782H, CellID=47828",Reliable,1717.112,185415848,3.483,8,3.542
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4782G, CellID=47827",Reliable,1680.934,274248516,4.975,10,5.1
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4002F, CellID=40026",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4002E, CellID=40025",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4002D, CellID=40024",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4002C, CellID=40023",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4002B, CellID=40022",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4002A, CellID=40021",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3360C, CellID=33603",Reliable,171.955,111451897,0,15,6.317
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3360B, CellID=33602",Reliable,153.48,676753941,0,50,36.486
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3360A, CellID=33601",Reliable,160.451,373981365,0,34,22.414
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3523F, CellID=35236",Reliable,131.219,74070182,4.594,10,4.594
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3523E, CellID=35235",Reliable,120.331,182356151,14.072,24,14.078
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3523D, CellID=35234",Reliable,137.246,118200874,7.178,14,7.181
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3523C, CellID=35233",Reliable,168.88,96014838,4.275,12,4.275
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3523B, CellID=35232",Reliable,110.648,178282619,13.731,22,13.85
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3523A, CellID=35231",Reliable,226.555,222755977,7.278,12,7.283
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3747C, CellID=37473",Reliable,267.823,176826111,0,44,12.539
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3747B, CellID=37472",Reliable,46.076,309201478,0,64,59.342
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3747A, CellID=37471",Reliable,388.559,210254990,0,29,14.114
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3418B, CellID=34182",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3418A, CellID=34181",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4412F, CellID=44126",Reliable,1493.226,134519090,3.939,9,3.939
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4412E, CellID=44125",Reliable,669.41,46134913,1.833,6,1.833
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4412D, CellID=44124",Reliable,2433.106,36432718,0.542,3,0.542
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4412C, CellID=44123",Reliable,1600.213,114799255,3.2,9,3.2
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4412B, CellID=44122",Reliable,754.351,17266154,0.853,5,0.856
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4412A, CellID=44121",Reliable,1716.758,31757872,1.097,5,1.097
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4060C, CellID=40603",Reliable,998.193,442482853,11.658,25,11.658
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4060B, CellID=40602",Reliable,1134.764,145730592,2.428,7,2.428
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4060A, CellID=40601",Reliable,716.678,725607882,21.311,35,21.311
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3225C, CellID=32253",Reliable,1656.7,182812709,3.681,9,3.719
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3225B, CellID=32252",Reliable,1055.323,237168007,7.15,14,7.15
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3225A, CellID=32251",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3047C, CellID=30473",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3047B, CellID=30472",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3047A, CellID=30471",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3302C, CellID=33023",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3302B, CellID=33022",Reliable,443.13,440726769,32.442,49,32.467
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3302A, CellID=33021",Reliable,1175.882,295186085,9.033,17,9.033
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3849C, CellID=38493",Reliable,1893.852,410324439,8.328,15,8.403
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3849B, CellID=38492",Reliable,790.25,114243487,6.833,15,6.836
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3849A, CellID=38491",Reliable,619.084,106528898,8.017,18,8.167
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4065C, CellID=40653",Reliable,506.525,3129056,0.339,2,0.339
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4065B, CellID=40652",Reliable,426.416,129871248,5.136,11,5.136
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4065A, CellID=40651",Reliable,512.465,8207761,0.811,4,0.811
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3602A, CellID=36021",Reliable,1027.753,402142869,9.344,17,9.411
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3602B, CellID=36022",Reliable,590.942,417926621,12.308,22,12.322
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3602C, CellID=36023",Reliable,1466.32,240038394,4.939,10,4.939
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3917A, CellID=39171",Reliable,1238.421,102600125,3.325,9,3.325
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3917B, CellID=39172",Reliable,631.464,629862501,26.439,40,26.653
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3917C, CellID=39173",Reliable,1216.358,442828962,10.092,20,10.111
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4210C, CellID=42103",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4210B, CellID=42102",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4210A, CellID=42101",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3833A, CellID=38331",Reliable,1059.679,62697222,2.786,7,2.808
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3833B, CellID=38332",Reliable,1119.946,216744506,7.261,15,7.364
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3833C, CellID=38333",Reliable,1205.447,17298170,0.9,4,0.9
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3088C, CellID=30883",Reliable,117.118,281363189,0,45,29.736
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3088B, CellID=30882",Reliable,371.027,703964923,0,36,25.097
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3088A, CellID=30881",Reliable,554.073,198511069,0,14,5.994
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3434C, CellID=34343",Reliable,114.871,826338238,51.308,64,51.308
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3434B, CellID=34342",Reliable,254.541,344597485,14.933,25,14.933
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3434A, CellID=34341",Reliable,232.781,760377119,28.833,45,28.853
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3751C, CellID=37513",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3751B, CellID=37512",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3751A, CellID=37511",Reliable,,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3221A, CellID=32211",Reliable,1084.501,431911910,13.794,23,13.803
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3221B, CellID=32212",Reliable,660.16,238199909,9.131,19,9.5
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT3221C, CellID=32213",Reliable,732.751,627841576,26.861,41,26.872
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4610C, CellID=46103",Reliable,176.334,415150617,38.536,57,38.544
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4610B, CellID=46102",Reliable,160.183,511464508,43.656,62,43.719
2023-03-20 08:00,30,"RNCH-MC3-MCY/BSC6900UCell:Label=CT4610A, CellID=46101",Reliable,260.742,386780705,31.506,46,31.508
